gene_id,gene_start,gene_end,kinase_chromosome,kinase_start,kinase_end,kinase_query
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572000,2572710,KP812454.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572000,2572710,KP812448.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572716,KP812436.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572710,KP812429.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572031,2572717,KP812423.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572018,2572471,KP812420.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572486,2572716,KP812420.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572025,2572194,KP812414.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572000,2572710,KP812407.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572716,KP812405.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572006,2572701,KP812393.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572057,2572716,KP812392.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572020,2572717,KP812382.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572403,2572713,KP812371.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572000,2572710,KP812359.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571994,2572734,KP812353.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572054,2572716,KP812346.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572734,KP812343.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572449,KP812336.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571994,2572710,KP812334.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572000,2572710,KP812329.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572305,2572712,KP812318.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572013,2572406,KP812316.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572403,2572720,KP812316.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571994,2572714,KP812309.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572139,2572714,KP812307.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572001,2572717,KP812293.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571994,2572716,KP812285.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572710,KP812274.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571994,2572692,KP812272.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572000,2572716,KP812265.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572701,KP812261.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572000,2572710,KP812250.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572691,KP812242.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571994,2572741,KP812237.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572716,KP812235.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572710,KP812228.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572001,2572712,KP812225.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572207,2572581,KP812212.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572734,KP812202.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572734,KP812191.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572016,2572710,KP812190.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572001,2572710,KP812182.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572154,2572740,KP812177.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571994,2572704,KP812174.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572000,2572406,KP812170.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572142,2572714,KP812169.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571973,2572741,KP812163.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572734,KP812161.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572007,2572716,KP812158.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572061,2572468,FJ036977.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572734,EU681831.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572639,EU677517.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572639,EU677516.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572712,EU677509.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ452226.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ452225.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ452224.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572692,DQ452223.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572692,DQ452222.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ452221.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ452220.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ452219.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ452218.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ452217.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ452216.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572692,DQ452215.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ452214.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ452213.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572692,DQ452212.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ452211.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ452210.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ452209.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ452208.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572692,DQ452207.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572692,DQ452206.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298930.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572692,DQ298929.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298928.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298927.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572692,DQ298925.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572692,DQ298920.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298918.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298917.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298914.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298913.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298912.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298908.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298907.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298906.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298904.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298903.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298902.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298899.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298898.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298897.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298896.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298895.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298926.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298924.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298923.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298922.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298921.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298919.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298916.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298915.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298911.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298910.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298909.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572692,DQ298905.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298901.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298900.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298894.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571975,2572691,DQ298893.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571899,2572383,HQ734860.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571899,2572458,HQ734859.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571909,2572377,HQ734858.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571909,2572377,HQ734854.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571909,2572377,HQ734852.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571909,2572429,HQ734851.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571909,2572377,HQ734850.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571909,2572377,HQ734849.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571920,2572429,HQ734848.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571909,2572377,HQ734845.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571922,2572716,HQ883841.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572600,GU382902.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571994,2572595,GU382901.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571994,2572595,GU382900.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572595,GU382893.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572595,GU382891.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572595,GU382888.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572332,GU382884.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572595,GU382883.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572595,GU382882.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571994,2572595,GU382881.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572595,GU382880.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572569,GU382879.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572595,GU382876.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572595,GU382875.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572595,GU382873.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571946,2572332,GU382871.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571946,2572595,GU382868.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571994,2572595,GU382864.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571994,2572595,GU382863.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571994,2572595,GU382862.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571995,2572595,GU382858.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571979,2572378,GU393367.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571977,2572377,GU393366.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571977,2572343,GU393365.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571977,2572378,GU393364.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571977,2572378,GU393363.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572021,2572574,GU816533.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572034,2572598,GU816530.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572034,2572598,GU816529.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572040,2572595,GU816527.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572034,2572574,GU816526.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572037,2572595,GU816518.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572034,2572595,GU816515.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572034,2572595,GU816514.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572034,2572598,GU816513.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572034,2572598,GU816511.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572034,2572598,GU816508.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572039,2572574,GU816506.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572039,2572574,GU816505.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572039,2572574,GU816504.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572039,2572574,GU816503.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572039,2572574,GU816502.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572039,2572574,GU816501.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572039,2572574,GU816500.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572039,2572574,GU816499.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572039,2572574,GU816498.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572039,2572574,GU816497.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572039,2572574,GU816496.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572039,2572574,GU816495.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572034,2572569,GU816494.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572034,2572569,GU816493.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572034,2572569,GU816492.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572034,2572569,GU816491.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572034,2572569,GU816490.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572034,2572574,GU816480.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572034,2572574,GU816479.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572034,2572593,GU816478.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572034,2572598,GU816477.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572034,2572598,GU816475.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572034,2572598,GU816474.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572034,2572598,GU816473.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572034,2572595,GU816472.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572034,2572598,GU816471.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572034,2572598,GU816470.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215936.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215935.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215934.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215933.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215932.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215931.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215930.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215929.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215928.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215927.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215926.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215925.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215924.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215923.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215922.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215921.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215920.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215919.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215918.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215917.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215916.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215915.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215914.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215913.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215912.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215911.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215910.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215909.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215908.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215907.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215906.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215905.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215904.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215903.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215902.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215901.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215900.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215899.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215898.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215897.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215896.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215895.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215894.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215893.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215892.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215891.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215890.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215889.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215888.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215887.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215886.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215885.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215884.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215883.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215882.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215881.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215880.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215879.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215878.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215877.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215876.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215875.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215874.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215873.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215872.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572223,2572434,GU215871.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572279,2572660,KX051078.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572276,2572660,KX051076.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572276,2572660,KX051075.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572276,2572642,KX051073.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572279,2572656,KX051067.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572279,2572660,KX051066.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572276,2572663,KX051062.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572276,2572660,KX051061.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572279,2572660,KX051060.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572276,2572663,KX051058.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2572276,2572660,KX051057.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571899,2572494,GQ864592.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571899,2572401,GQ864591.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571899,2572377,GQ864589.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571899,2572476,GQ864588.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571899,2572434,GQ864587.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571899,2572476,GQ864586.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571899,2572470,GQ864585.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571899,2572455,GQ864584.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571899,2572275,GQ864583.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571899,2572455,GQ864582.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571899,2572491,GQ864581.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571899,2572491,GQ864580.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571899,2572194,GQ864579.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571899,2572495,GQ864578.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571899,2572194,GQ864577.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571899,2572183,GQ864576.1
JAILWY010000009.1.g5282,2571862,2575378,JAILWY010000009.1,2571899,2572434,GQ864575.1
